,title,week,sum
211,ゼルダの伝説 ブレス オブ ザ ワイルド,5473.0,1771235
212,ゼルダの伝説 ブレス オブ ザ ワイルド,4631.0,1775866.0
213,ゼルダの伝説 ブレス オブ ザ ワイルド,4470.0,1780336
214,ゼルダの伝説 ブレス オブ ザ ワイルド,4325.0,1784661
215,ゼルダの伝説 ブレス オブ ザ ワイルド,4839.0,1789500
216,ゼルダの伝説 ブレス オブ ザ ワイルド,3998.0,1793498
217,ゼルダの伝説 ブレス オブ ザ ワイルド,3332.0,1796830
218,ゼルダの伝説 ブレス オブ ザ ワイルド,3100.0,1799930
219,ゼルダの伝説 ブレス オブ ザ ワイルド,2858.0,1802788
220,ゼルダの伝説 ブレス オブ ザ ワイルド,2199.0,1804987
221,ゼルダの伝説 ブレス オブ ザ ワイルド,1950.0,1806937
222,ゼルダの伝説 ブレス オブ ザ ワイルド,2024.0,1808961
223,ゼルダの伝説 ブレス オブ ザ ワイルド,2697.0,1811658
224,ゼルダの伝説 ブレス オブ ザ ワイルド,2667.0,1814325.0
225,ゼルダの伝説 ブレス オブ ザ ワイルド,1869.0,1816194.0
226,ゼルダの伝説 ブレス オブ ザ ワイルド,2013.0,1818207
227,ゼルダの伝説 ブレス オブ ザ ワイルド,1907.0,1820114
228,ゼルダの伝説 ブレス オブ ザ ワイルド,1951.0,1824086
229,ゼルダの伝説 ブレス オブ ザ ワイルド,2686.0,1826772
230,ゼルダの伝説 ブレス オブ ザ ワイルド,2617.0,1829389
231,ゼルダの伝説 ブレス オブ ザ ワイルド,2991.0,1832380
232,ゼルダの伝説 ブレス オブ ザ ワイルド,3558.0,1835938
233,ゼルダの伝説 スカイウォードソード HD,159089.0,159089
234,ゼルダの伝説 ブレス オブ ザ ワイルド,3485.0,1839423
235,ゼルダの伝説 スカイウォードソード HD,42642.0,201731
236,ゼルダの伝説 ブレス オブ ザ ワイルド,4455.0,1843878
237,ゼルダの伝説 スカイウォードソード HD,18620.0,220351
238,ゼルダの伝説 ブレス オブ ザ ワイルド,3924.0,1847802
